x1,x2,x1_old,x2_old,u,Vin_opt
0.0,1.5,-0.696340217859587,1.5472320682545622,5,19.999999105608524
0.0,1.5,-0.8957331590390989,1.556340187448876,6,19.99999904742595
0.0,1.5,-1.0951261002186108,1.5654483066431903,7,19.99999998996744
0.0,1.5,-1.294519041398123,1.5745564258375044,8,19.999999989532235
0.0,1.5,-1.4939119825776346,1.5836645450318187,9,19.999999989164213
0.0,1.5,-1.6933049237571465,1.5927726642261333,10,19.999999988858423
0.0,1.5,-1.8926978649366584,1.6018807834204472,11,19.99999998860973
0.0,1.5,-2.09209080611617,1.6109889026147617,12,19.999999988413045
0.0,1.5,-2.291483747295682,1.6200970218090756,13,19.99999998826347
0.0,1.5,-2.4908766884751943,1.6292051410033896,14,19.99999998815635
0.0,1.5,-2.690269629654705,1.638313260197704,15,19.999999988087364
0.0,1.5,-2.889662570834218,1.6474213793920185,16,19.999999988052476
0.0,1.5,-3.08905551201373,1.6565294985863326,17,19.99999998804797
0.0,1.5,-3.288448453193242,1.665637617780647,18,19.99999998807003
0.0,1.5,-3.487841394372753,1.6747457369749608,19,19.999999988113426
0.0,1.5,-3.6872343355522657,1.683853856169275,20,19.999999999998817
0.0,2.0,0.4008326507172966,2.002255296377321,0,19.999999633062984
0.0,2.0,0.2014397095377847,2.011363415571636,1,19.999999540091054
0.0,2.0,0.0020467683582728,2.02047153476595,2,19.99999944777638
0.0,2.0,-0.197346172821239,2.029579653960264,3,19.999999359248196
0.0,2.0,-0.396739114000751,2.038687773154578,4,19.9999992766527
0.0,2.0,-0.5961320551802629,2.0477958923488924,5,19.99999920128635
0.0,2.0,-0.7955249963597747,2.0569040115432062,6,19.999999133791345
0.0,2.0,-0.9949179375392868,2.0660121307375205,7,19.99999999074342
0.0,2.0,-1.1943108787187986,2.075120249931835,8,19.999999990227952
0.0,2.0,-1.3937038198983105,2.084228369126149,9,19.99999998978808
0.0,2.0,-1.5930967610778224,2.0933364883204635,10,19.999999989419187
0.0,2.0,-1.7924897022573345,2.1024446075147774,11,19.99999998911604
0.0,2.0,-1.991882643436846,2.111552726709092,12,19.999999988873185
0.0,2.0,-2.191275584616358,2.120660845903406,13,19.999999988685197
0.0,2.0,-2.3906685257958697,2.12976896509772,14,19.999999988546822
0.0,2.0,-2.5900614669753814,2.138877084292034,15,19.999999988453084
0.0,2.0,-2.789454408154894,2.1479852034863485,16,19.999999988399303
0.0,2.0,-2.988847349334406,2.157093322680663,17,19.999999988381113
0.0,2.0,-3.1882402905139173,2.166201441874977,18,19.99999998839445
0.0,2.0,-3.387633231693429,2.175309561069291,19,19.999999988435516
0.0,2.0,-3.5870261728729416,2.1844176802636053,20,19.99999999999885
0.0,2.5,0.5010408133966208,2.5028191204716514,0,19.9999997635886
0.0,2.5,0.3016478722171088,2.5119272396659658,1,19.99999967344989
0.0,2.5,0.1022549310375969,2.52103535886028,2,19.999999578458283
0.0,2.5,-0.0971380101419148,2.530143478054594,3,19.99999948329087
0.0,2.5,-0.2965309513214268,2.5392515972489087,4,19.999999391621476
0.0,2.5,-0.4959238925009387,2.5483597164432226,5,19.99999930598805
0.0,2.5,-0.6953168336804505,2.557467835637537,6,19.999999227936506
0.0,2.5,-0.8947097748599624,2.5665759548318507,7,19.999999158248762
0.0,2.5,-1.0941027160394745,2.575684074026165,8,19.999999990971617
0.0,2.5,-1.2934956572189864,2.58479219322048,9,19.99999999044546
0.0,2.5,-1.4928885983984983,2.5939003124147937,10,19.99999999000039
0.0,2.5,-1.6922815395780102,2.603008431609108,11,19.999999989631423
0.0,2.5,-1.8916744807575216,2.6121165508034214,12,19.99999998933286
0.0,2.5,-2.091067421937033,2.621224669997736,13,19.99999998909874
0.0,2.5,-2.2904603631165457,2.6303327891920505,14,19.999999988923108
0.0,2.5,-2.4898533042960573,2.639440908386365,15,19.999999988800198
0.0,2.5,-2.68924624547557,2.6485490275806787,16,19.999999988724518
0.0,2.5,-2.888639186655082,2.6576571467749925,17,19.999999988690888
0.0,2.5,-3.088032127834593,2.6667652659693077,18,19.999999988694427
0.0,2.5,-3.2874250690141054,2.6758733851636216,19,19.999999988730544
0.0,2.5,-3.486818010193617,2.6849815043579355,20,19.99999999999888
0.0,3.0,0.601248976075945,3.003382944565982,0,19.999999998696122
0.0,3.0,0.401856034896433,3.012491063760296,1,19.99999980614737
0.0,3.0,0.2024630937169211,3.0215991829546107,2,19.999999715759326
0.0,3.0,0.0030701525374092,3.030707302148924,3,19.99999961826429
0.0,3.0,-0.1963227886421026,3.039815421343239,4,19.999999519345238
0.0,3.0,-0.3957157298216146,3.048923540537553,5,19.999999423490568
0.0,3.0,-0.5951086710011264,3.058031659731867,6,19.999999333808326
0.0,3.0,-0.7945016121806383,3.0671397789261814,7,19.999999252196577
0.0,3.0,-0.9938945533601504,3.0762478981204957,8,19.999999179626684
0.0,3.0,-1.193287494539662,3.0853560173148096,9,19.999999991164145
0.0,3.0,-1.392680435719174,3.0944641365091243,10,19.999999990624385
0.0,3.0,-1.592073376898686,3.103572255703438,11,19.999999990173023
0.0,3.0,-1.7914663180781978,3.112680374897752,12,19.999999989804493
0.0,3.0,-1.9908592592577097,3.1217884940920664,13,19.999999989512393
0.0,3.0,-2.1902522004372216,3.1308966132863807,14,19.99999998929001
0.0,3.0,-2.389645141616733,3.1400047324806954,15,19.999999989130643
0.0,3.0,-2.589038082796246,3.149112851675009,16,19.99999998902777
0.0,3.0,-2.788431023975757,3.158220970869323,17,19.999999988975155
0.0,3.0,-2.987823965155269,3.167329090063637,18,19.99999998896687
0.0,3.0,-3.1872169063347813,3.176437209257952,19,19.999999988997267
0.0,3.0,-3.386609847514293,3.1855453284522666,20,19.999999999998906
0.0,3.5,0.701457138755269,3.5039467686603123,0,19.99999997184222
0.0,3.5,0.5020641975757572,3.513054887854626,1,19.99999998630597
0.0,3.5,0.3026712563962453,3.522163007048941,2,19.999999850126787
0.0,3.5,0.1032783152167334,3.531271126243255,3,19.999999760909486
0.0,3.5,-0.0961146259627785,3.540379245437569,4,19.999999660824976
0.0,3.5,-0.2955075671422904,3.5494873646318834,5,19.999999557299653
0.0,3.5,-0.4949005083218022,3.5585954838261973,6,19.99999945607874
0.0,3.5,-0.6942934495013141,3.567703603020512,7,19.99999936112882
0.0,3.5,-0.8936863906808262,3.576811722214826,8,19.999999274866433
0.0,3.5,-1.093079331860338,3.58591984140914,9,19.999999198535335
0.0,3.5,-1.29247227303985,3.5950279606034545,10,19.99999999132561
0.0,3.5,-1.491865214219362,3.604136079797768,11,19.999999990768295
0.0,3.5,-1.6912581553988737,3.6132441989920814,12,19.999999990308936
0.0,3.5,-1.8906510965783851,3.622352318186397,13,19.99999998994111
0.0,3.5,-2.090044037757897,3.631460437380711,14,19.999999989657418
0.0,3.5,-2.289436978937409,3.6405685565750256,15,19.99999998945008
0.0,3.5,-2.4888299201169213,3.649676675769339,16,19.999999989311313
0.0,3.5,-2.6882228612964334,3.658784794963653,17,19.999999989233515
0.0,3.5,-2.887615802475945,3.667892914157968,18,19.999999989209368
0.0,3.5,-3.087008743655457,3.677001033352282,19,19.999999989231814
0.0,3.5,-3.286401684834969,3.6861091525465968,20,19.99999999999893
0.0,4.0,0.8016653014345932,4.0045105927546425,0,19.9999999373984
0.0,4.0,0.6022723602550814,4.013618711948957,1,19.999999954306414
0.0,4.0,0.4028794190755694,4.022726831143271,2,19.99999997107763
0.0,4.0,0.2034864778960575,4.031834950337585,3,19.99999998748426
0.0,4.0,0.0040935367165456,4.0409430695319,4,19.999999809292458
0.0,4.0,-0.1952994044629662,4.050051188726213,5,19.99999970743738
0.0,4.0,-0.394692345642478,4.059159307920528,6,19.99999959867951
0.0,4.0,-0.59408528682199,4.068267427114842,7,19.999999490798416
0.0,4.0,-0.793478228001502,4.077375546309156,8,19.999999389108325
0.0,4.0,-0.9928711691810138,4.0864836655034695,9,19.999999296822352
0.0,4.0,-1.1922641103605258,4.095591784697785,10,19.999999215596674
0.0,4.0,-1.391657051540038,4.104699903892099,11,19.99999999146022
0.0,4.0,-1.5910499927195494,4.1138080230864125,12,19.999999990880017
0.0,4.0,-1.7904429338990613,4.122916142280728,13,19.999999990410146
0.0,4.0,-1.9898358750785732,4.132024261475041,14,19.99999999004301
0.0,4.0,-2.189228816258085,4.141132380669355,15,19.999999989769787
0.0,4.0,-2.388621757437597,4.15024049986367,16,19.99999998958119
0.0,4.0,-2.5880146986171093,4.159348619057984,17,19.999999989467877
0.0,4.0,-2.787407639796621,4.168456738252298,18,19.99999998942067
0.0,4.0,-2.9868005809761327,4.177564857446612,19,19.9999999894306
0.0,4.0,-3.1861935221556448,4.186672976640927,20,19.99999999999895
0.0,4.5,0.9018734641139174,4.505074416848973,0,19.99999988913854
0.0,4.5,0.7024805229344054,4.514182536043286,1,19.999999910731848
0.0,4.5,0.5030875817548934,4.523290655237601,2,19.999999931359643
0.0,4.5,0.3036946405753818,4.532398774431916,3,19.999999951319392
0.0,4.5,0.1043016993958698,4.54150689362623,4,19.99999997069782
0.0,4.5,-0.0950912417836421,4.550615012820544,5,19.99999998919217
0.0,4.5,-0.2944841829631539,4.559723132014858,6,19.99999975911239
0.0,4.5,-0.4938771241426659,4.568831251209172,7,19.999999645181468
0.0,4.5,-0.6932700653221778,4.577939370403487,8,19.999999529350237
0.0,4.5,-0.8926630065016896,4.587047489597801,9,19.99999941916335
0.0,4.5,-1.0920559476812015,4.596155608792115,10,19.999999319115677
0.0,4.5,-1.2914488888607136,4.605263727986428,11,19.999999992315182
0.0,4.5,-1.490841830040225,4.614371847180744,12,19.99999999157231
0.0,4.5,-1.6902347712197372,4.623479966375057,13,19.999999990961932
0.0,4.5,-1.889627712399249,4.632588085569371,14,19.999999990477924
0.0,4.5,-2.0890206535787605,4.641696204763687,15,19.999999990111036
0.0,4.5,-2.288413594758273,4.650804323958,16,19.99999998985045
0.0,4.5,-2.487806535937785,4.659912443152314,17,19.999999989684696
0.0,4.5,-2.687199477117297,4.6690205623466285,18,19.999999989602138
0.0,4.5,-2.886592418296809,4.678128681540943,19,19.99999998959117
0.0,4.5,-3.0859853594763207,4.687236800735257,20,19.999999999998963
0.0,5.0,1.0020816267932415,5.005638240943303,0,19.999999815558965
0.0,5.0,0.8026886856137297,5.014746360137617,1,19.999999845932244
0.0,5.0,0.6032957444342177,5.023854479331932,2,19.999999874205464
0.0,5.0,0.4039028032547059,5.032962598526246,3,19.99999990053539
0.0,5.0,0.2045098620751939,5.04207071772056,4,19.999999925115205
0.0,5.0,0.005116920895682,5.0511788369148745,5,19.99999994847752
0.0,5.0,-0.1942760202838297,5.060286956109188,6,19.999999970436683
0.0,5.0,-0.3936689614633417,5.069395075303502,7,19.999999991691055
0.0,5.0,-0.5930619026428536,5.078503194497817,8,19.999999698516895
0.0,5.0,-0.7924548438223654,5.087611313692131,9,19.999999573802633
0.0,5.0,-0.9918477850018774,5.096719432886445,10,19.999999453106938
0.0,5.0,-1.1912407261813895,5.10582755208076,11,19.99999934310449
0.0,5.0,-1.390633667360901,5.114935671275074,12,19.99999999247197
0.0,5.0,-1.5900266085404131,5.124043790469387,13,19.999999991667003
0.0,5.0,-1.7894195497199248,5.1331519096637015,14,19.999999991016466
0.0,5.0,-1.9888124908994365,5.142260028858017,15,19.999999990513093
0.0,5.0,-2.188205432078949,5.15136814805233,16,19.999999990145362
0.0,5.0,-2.387598373258461,5.160476267246644,17,19.99999998989957
0.0,5.0,-2.586991314437973,5.169584386440959,18,19.999999989761008
0.0,5.0,-2.7863842556174845,5.178692505635273,19,19.999999989714464
0.0,5.0,-2.9857771967969966,5.187800624829587,20,19.999999999897444
0.0,5.5,1.1022897894725656,5.506202065037633,0,19.999999693686085
0.0,5.5,0.9028968482930538,5.515310184231947,1,19.999999741201407
0.0,5.5,0.7035039071135418,5.524418303426262,2,19.9999997840406
0.0,5.5,0.50411096593403,5.533526422620576,3,19.99999982268659
0.0,5.5,0.3047180247545181,5.542634541814891,4,19.999999857685587
0.0,5.5,0.1053250835750061,5.551742661009205,5,19.999999889382323
0.0,5.5,-0.0940678576045055,5.560850780203518,6,19.9999999185315
0.0,5.5,-0.2934607987840176,5.569958899397832,7,19.999999945744918
0.0,5.5,-0.4928537399635295,5.579067018592148,8,19.999999970530773
0.0,5.5,-0.6922466811430412,5.588175137786461,9,19.999999995128817
0.0,5.5,-0.8916396223225533,5.597283256980775,10,19.999999626570087
0.0,5.5,-1.0910325635020652,5.60639137617509,11,19.99999949330222
0.0,5.5,-1.290425504681577,5.615499495369404,12,19.999999370628405
0.0,5.5,-1.489818445861089,5.624607614563717,13,19.99999999263863
0.0,5.5,-1.6892113870406007,5.633715733758033,14,19.999999991751338
0.0,5.5,-1.8886043282201124,5.642823852952347,15,19.99999999104682
0.0,5.5,-2.087997269399625,5.65193197214666,16,19.999999990516546
0.0,5.5,-2.2873902105791366,5.661040091340975,17,19.999999990145838
0.0,5.5,-2.4867831517586483,5.670148210535289,18,19.99999998991671
0.0,5.5,-2.6861760929381604,5.679256329729603,19,19.999999989809314
0.0,5.5,-2.8855690341176725,5.688364448923918,20,19.999999999898208
0.0,6.0,1.20249795215189,6.006765889131964,0,19.9999994778505
0.0,6.0,1.0031050109723778,6.015874008326278,1,19.999999558878024
0.0,6.0,0.8037120697928661,6.024982127520592,2,19.999999630231848
0.0,6.0,0.6043191286133544,6.034090246714906,3,19.99999969283404
0.0,6.0,0.4049261874338422,6.043198365909221,4,19.999999747773316
0.0,6.0,0.2055332462543304,6.052306485103535,5,19.999999796157738
0.0,6.0,0.0061403050748185,6.061414604297848,6,19.99999983899457
0.0,6.0,-0.1932526361046935,6.070522723492164,7,19.999999876969593
0.0,6.0,-0.3926455772842052,6.079630842686478,8,19.999999911419792
0.0,6.0,-0.5920385184637171,6.088738961880791,9,19.999999943066737
0.0,6.0,-0.7914314596432293,6.097847081075106,10,19.9999999711863
0.0,6.0,-0.9908244008227411,6.10695520026942,11,19.999999690029803
0.0,6.0,-1.1902173420022528,6.116063319463734,12,19.99999954278011
0.0,6.0,-1.3896102831817647,6.125171438658048,13,19.99999940423139
0.0,6.0,-1.5890032243612766,6.134279557852363,14,19.99999999283291
0.0,6.0,-1.7883961655407885,6.143387677046677,15,19.999999991835857
0.0,6.0,-1.9877891067203008,6.152495796240991,16,19.99999999105818
0.0,6.0,-2.187182047899813,6.161603915435306,17,19.999999990490224
0.0,6.0,-2.386574989079324,6.170712034629619,18,19.999999990112844
0.0,6.0,-2.5859679302588363,6.1798201538239335,19,19.999999989901276
0.0,6.0,-2.785360871438348,6.188928273018249,20,19.99999999989861
0.0,6.5,1.302706114831214,6.507329713226294,0,19.999999081316208
0.0,6.5,1.103313173651702,6.516437832420608,1,19.999999225922966
0.0,6.5,0.9039202324721902,6.525545951614922,2,19.999999352238472
0.0,6.5,0.7045272912926784,6.534654070809237,3,19.999999461433113
0.0,6.5,0.5051343501131665,6.543762190003552,4,19.999999555319842
0.0,6.5,0.3057414089336545,6.552870309197865,5,19.999999635937513
0.0,6.5,0.1063484677541426,6.5619784283921785,6,19.999999705301114
0.0,6.5,-0.0930444734253692,6.571086547586494,7,19.999999765270346
0.0,6.5,-0.2924374146048811,6.580194666780808,8,19.99999981723813
0.0,6.5,-0.491830355784393,6.589302785975121,9,19.999999862799875
0.0,6.5,-0.6912232969639049,6.598410905169437,10,19.999999903507444
0.0,6.5,-0.8906162381434171,6.60751902436375,11,19.999999939650937
0.0,6.5,-1.0900091793229283,6.616627143558064,12,19.999999972485433
0.0,6.5,-1.2894021205024406,6.625735262752379,13,19.999999605125783
0.0,6.5,-1.4887950616819523,6.634843381946693,14,19.999999994474067
0.0,6.5,-1.688188002861464,6.643951501141007,15,19.99999999308089
0.0,6.5,-1.8875809440409763,6.653059620335321,16,19.999999991937223
0.0,6.5,-2.0869738852204884,6.662167739529636,17,19.999999991059912
0.0,6.5,-2.2863668264,6.671275858723949,18,19.999999990439935
0.0,6.5,-2.485759767579512,6.680383977918264,19,19.99999999005243
0.0,6.5,-2.6851527087590243,6.689492097112579,20,19.999999999898876
0.0,7.0,1.402914277510538,7.007893537320625,0,19.999999982347152
0.0,7.0,1.2035213363310262,7.017001656514938,1,19.999999986113664
0.0,7.0,1.0041283951515143,7.026109775709252,2,19.999999988370398
0.0,7.0,0.8047354539720025,7.035217894903568,3,19.999999033427137
0.0,7.0,0.6053425127924906,7.044326014097882,4,19.999999201756932
0.0,7.0,0.4059495716129786,7.053434133292195,5,19.9999993447396
0.0,7.0,0.2065566304334669,7.06254225248651,6,19.999999465680375
0.0,7.0,0.0071636892539548,7.071650371680824,7,19.999999567938225
0.0,7.0,-0.192229251925557,7.080758490875138,8,19.999999654635445
0.0,7.0,-0.3916221931050687,7.089866610069452,9,19.999999728531606
0.0,7.0,-0.5910151342845809,7.098974729263767,10,19.999999791452773
0.0,7.0,-0.790408075464093,7.10808284845808,11,19.99999984616064
0.0,7.0,-0.9898010166436044,7.117190967652395,12,19.999999894393817
0.0,7.0,-1.1891939578231163,7.126299086846709,13,19.999999935818167
0.0,7.0,-1.3885868990026282,7.135407206041023,14,19.999999974524464
0.0,7.0,-1.58797984018214,7.1445153252353375,15,19.99999999502568
0.0,7.0,-1.7873727813616525,7.153623444429652,16,19.999999993355743
0.0,7.0,-1.9867657225411643,7.162731563623966,17,19.999999992013368
0.0,7.0,-2.186158663720676,7.17183968281828,18,19.99999999102611
0.0,7.0,-2.385551604900188,7.180947802012594,19,19.999999990368764
0.0,7.0,-2.5849445460797,7.190055921206909,20,19.999999999900325
0.0,7.5,1.5031224401898624,7.508457361414955,0,19.999999971576077
0.0,7.5,1.3037294990103503,7.517565480609268,1,19.999999971869048
0.0,7.5,1.1043365578308386,7.5266735998035825,2,19.999999976030963
0.0,7.5,0.9049436166513268,7.535781718997898,3,19.99999998146745
0.0,7.5,0.7055506754718147,7.544889838192212,4,19.999999985435174
0.0,7.5,0.5061577342923029,7.553997957386525,5,19.99999998801374
0.0,7.5,0.306764793112791,7.56310607658084,6,19.99999999019954
0.0,7.5,0.1073718519332789,7.572214195775154,7,19.999999203505404
0.0,7.5,-0.0920210892462327,7.581322314969468,8,19.999999357011077
0.0,7.5,-0.2914140304257446,7.590430434163783,9,19.999999485380066
0.0,7.5,-0.4908069716052567,7.599538553358097,10,19.999999593051655
0.0,7.5,-0.6901999127847687,7.60864667255241,11,19.99999968362531
0.0,7.5,-0.8895928539642803,7.617754791746725,12,19.999999760105315
0.0,7.5,-1.0889857951437922,7.626862910941039,13,19.999999826019884
0.0,7.5,-1.288378736323304,7.635971030135353,14,19.999999883391613
0.0,7.5,-1.4877716775028158,7.645079149329668,15,19.999999931504888
0.0,7.5,-1.687164618682328,7.654187268523982,16,19.99999997731193
0.0,7.5,-1.8865575598618405,7.663295387718296,17,19.999999993731894
0.0,7.5,-2.085950501041352,7.67240350691261,18,19.999999992111942
0.0,7.5,-2.285343442220864,7.681511626106925,19,19.999999990961232
0.0,7.5,-2.484736383400376,7.690619745301239,20,19.999999999902762
0.0,8.0,1.6033306028691865,8.009021185509285,0,19.999999956966175
0.0,8.0,1.4039376616896744,8.0181293047036,1,19.99999998526894
0.0,8.0,1.2045447205101627,8.027237423897914,2,19.99999997538002
0.0,8.0,1.0051517793306508,8.036345543092228,3,19.999999968789425
0.0,8.0,0.8057588381511388,8.045453662286542,4,19.999999970224195
0.0,8.0,0.606365896971627,8.054561781480857,5,19.999999975367242
0.0,8.0,0.4069729557921151,8.06366990067517,6,19.999999981513724
0.0,8.0,0.2075800146126032,8.072778019869483,7,19.999999985206493
0.0,8.0,0.0081870734330913,8.0818861390638,8,19.99999998799021
0.0,8.0,-0.1912058677464205,8.090994258258114,9,19.999999990311252
0.0,8.0,-0.3905988089259324,8.100102377452426,10,19.999999992237782
0.0,8.0,-0.5899917501054446,8.10921049664674,11,19.999999993836877
0.0,8.0,-0.789384691284956,8.118318615841055,12,19.99999999516844
0.0,8.0,-0.988777632464468,8.12742673503537,13,19.9999999962764
0.0,8.0,-1.18817057364398,8.136534854229684,14,19.999999997210168
0.0,8.0,-1.3875635148234915,8.145642973423998,15,19.99999999800877
0.0,8.0,-1.586956456003004,8.154751092618312,16,19.999999998678664
0.0,8.0,-1.7863493971825162,8.163859211812627,17,19.99999999926253
0.0,8.0,-1.985742338362028,8.172967331006939,18,19.999999999808676
0.0,8.0,-2.1851352795415395,8.182075450201255,19,19.999999992282174
0.0,8.0,-2.384528220721052,8.19118356939557,20,19.999999999909114
0.0,8.5,1.7035387655485106,8.509585009603615,0,19.999999775793537
0.0,8.5,1.504145824368999,8.51869312879793,1,19.999999868981934
0.0,8.5,1.3047528831894868,8.527801247992242,2,19.99999992821273
0.0,8.5,1.105359942009975,8.536909367186558,3,19.999999968125433
0.0,8.5,0.9059670008304628,8.546017486380872,4,19.999999986546506
0.0,8.5,0.7065740596509509,8.555125605575185,5,19.999999971197028
0.0,8.5,0.5071811184714394,8.564233724769501,6,19.999999966352537
0.0,8.5,0.3077881772919275,8.573341843963815,7,19.999999969199145
0.0,8.5,0.1083952361124154,8.58244996315813,8,19.999999975367125
0.0,8.5,-0.0909977050670962,8.591558082352442,9,19.999999981675913
0.0,8.5,-0.2903906462466084,8.600666201546758,10,19.99999998521667
0.0,8.5,-0.4897835874261205,8.609774320741073,11,19.99999998815418
0.0,8.5,-0.6891765286056319,8.618882439935385,12,19.999999990479793
0.0,8.5,-0.8885694697851441,8.6279905591297,13,19.999999992009307
0.0,8.5,-1.087962410964656,8.637098678324014,14,19.999999993652484
0.0,8.5,-1.2873553521441676,8.646206797518326,15,19.999999995263135
0.0,8.5,-1.4867482933236795,8.655314916712642,16,19.99999999659528
0.0,8.5,-1.686141234503192,8.664423035906959,17,19.99999999767794
0.0,8.5,-1.8855341756827035,8.673531155101271,18,19.999999998470155
0.0,8.5,-2.0849271168622154,8.682639274295585,19,19.999999999187448
0.0,8.5,-2.284320058041727,8.6917473934899,20,19.99999999999851
0.0,9.0,1.803746928227835,9.010148833697944,0,19.99999894327624
0.0,9.0,1.6043539870483228,9.01925695289226,1,19.999999405766708
0.0,9.0,1.4049610458688109,9.028365072086572,2,19.99999964976731
0.0,9.0,1.205568104689299,9.037473191280888,3,19.99999979786119
0.0,9.0,1.0061751635097869,9.046581310475204,4,19.999999887747165
0.0,9.0,0.8067822223302752,9.055689429669515,5,19.999999944906563
0.0,9.0,0.6073892811507637,9.064797548863831,6,19.999999983605385
0.0,9.0,0.4079963399712516,9.073905668058146,7,19.999999983604773
0.0,9.0,0.2086033987917397,9.08301378725246,8,19.999999967259413
0.0,9.0,0.0092104576122278,9.092121906446772,9,19.999999964588856
0.0,9.0,-0.1901824835672843,9.101230025641089,10,19.99999996897273
0.0,9.0,-0.3895754247467962,9.110338144835405,11,19.99999997611375
